flanger_intensity,delay_time,disto_drive,reverb_room_size,reverb_on_off,delay_on_off,flanger_width,flanger_rate,disto_tone,filter_on_off,delay_feedback,delay_intensity,flanger_on_off,reverb_bright,filter_resonance,flanger_mode,disto_on_off,filter_mode_LBF_HPF,filter_frequency,file
4.4094488189,1.49606299213,9.68503937008,2.59842519685,"on","on",5.9842519685,2.51968503937,8.34645669291,"off",6.45669291339,3.62204724409,"off",4.33070866142,2.75590551181,"pitchmod","off",1.1811023622,6.53543307087,"s922.wav"
7.63779527559,1.73228346457,4.0157480315,8.66141732283,"off","on",8.26771653543,8.26771653543,3.22834645669,"on",5.03937007874,4.72440944882,"on",7.87401574803,2.99212598425,"pitchmod","off",2.28346456693,4.8031496063,"s923.wav"
7.71653543307,2.28346456693,4.33070866142,6.77165354331,"off","off",10.0,3.38582677165,3.54330708661,"off",8.50393700787,7.55905511811,"on",9.05511811024,0.551181102362,"flanger","on",0.157480314961,3.77952755906,"s924.wav"
2.51968503937,0.236220472441,4.64566929134,1.02362204724,"on","off",6.45669291339,8.58267716535,9.13385826772,"off",9.6062992126,4.48818897638,"off",4.33070866142,8.03149606299,"pitchmod","on",5.03937007874,5.1968503937,"s925.wav"
2.20472440945,0.708661417323,2.51968503937,3.70078740157,"on","on",1.57480314961,6.22047244094,6.37795275591,"on",3.54330708661,0.787401574803,"on",7.32283464567,9.84251968504,"pitchmod","off",6.29921259843,4.4094488189,"s926.wav"
9.92125984252,4.88188976378,5.43307086614,4.72440944882,"off","on",9.05511811024,9.37007874016,0.629921259843,"off",0.393700787402,8.50393700787,"on",4.25196850394,3.14960629921,"chorus","off",10.0,3.70078740157,"s927.wav"
2.12598425197,0.157480314961,8.26771653543,6.14173228346,"on","on",2.99212598425,0.157480314961,4.88188976378,"off",3.85826771654,0.787401574803,"on",6.37795275591,4.33070866142,"pitchmod","off",1.57480314961,6.37795275591,"s928.wav"
8.03149606299,1.65354330709,4.09448818898,9.44881889764,"on","off",0.0787401574803,8.58267716535,1.96850393701,"off",7.40157480315,2.67716535433,"off",3.30708661417,5.35433070866,"chorus","off",6.61417322835,3.85826771654,"s929.wav"
4.0157480315,3.77952755906,2.99212598425,3.30708661417,"on","on",5.1968503937,5.11811023622,2.91338582677,"off",2.75590551181,0.0787401574803,"on",4.96062992126,1.25984251969,"chorus","on",9.6062992126,5.82677165354,"s930.wav"
7.71653543307,3.70078740157,5.27559055118,0.708661417323,"on","off",5.9842519685,4.88188976378,0.551181102362,"on",5.74803149606,2.44094488189,"off",5.03937007874,4.09448818898,"chorus","off",2.12598425197,5.74803149606,"s931.wav"
3.14960629921,2.67716535433,7.71653543307,8.42519685039,"on","on",7.40157480315,2.75590551181,5.90551181102,"on",0.551181102362,5.51181102362,"on",2.28346456693,3.14960629921,"chorus","on",4.09448818898,6.22047244094,"s932.wav"
1.49606299213,4.56692913386,7.87401574803,4.4094488189,"on","on",6.14173228346,9.44881889764,7.95275590551,"off",6.37795275591,3.70078740157,"on",3.54330708661,6.85039370079,"flanger","off",0.472440944882,4.17322834646,"s933.wav"
9.37007874016,0.866141732283,4.4094488189,6.69291338583,"off","on",5.35433070866,7.79527559055,3.54330708661,"on",5.35433070866,4.56692913386,"off",2.44094488189,6.85039370079,"pitchmod","off",0.0787401574803,6.22047244094,"s934.wav"
1.49606299213,3.93700787402,9.2125984252,5.5905511811,"off","on",7.08661417323,4.4094488189,6.61417322835,"on",3.54330708661,8.74015748031,"off",5.82677165354,4.33070866142,"flanger","off",1.33858267717,6.29921259843,"s935.wav"
6.37795275591,1.10236220472,9.29133858268,7.16535433071,"on","off",3.07086614173,2.99212598425,0.157480314961,"on",2.91338582677,5.5905511811,"on",7.48031496063,2.99212598425,"flanger","on",1.10236220472,6.29921259843,"s936.wav"
2.59842519685,3.38582677165,4.56692913386,7.40157480315,"on","off",4.96062992126,5.82677165354,8.18897637795,"on",9.29133858268,2.28346456693,"on",5.5905511811,1.10236220472,"chorus","off",5.51181102362,4.0157480315,"s937.wav"
9.52755905512,1.65354330709,8.89763779528,4.64566929134,"off","off",1.57480314961,0.0787401574803,8.18897637795,"on",6.77165354331,3.77952755906,"on",1.49606299213,5.03937007874,"flanger","on",6.92913385827,5.66929133858,"s938.wav"
7.40157480315,4.33070866142,3.70078740157,6.85039370079,"off","off",6.06299212598,0.314960629921,8.74015748031,"on",3.38582677165,0.472440944882,"off",3.22834645669,6.77165354331,"flanger","on",9.05511811024,6.06299212598,"s939.wav"
6.22047244094,4.72440944882,3.07086614173,8.50393700787,"off","off",9.68503937008,7.95275590551,7.95275590551,"on",1.41732283465,4.4094488189,"on",3.77952755906,2.59842519685,"chorus","off",6.77165354331,5.90551181102,"s940.wav"
4.48818897638,3.62204724409,4.8031496063,2.99212598425,"off","off",5.51181102362,0.0787401574803,0.944881889764,"on",9.05511811024,1.33858267717,"on",7.48031496063,9.68503937008,"chorus","on",8.89763779528,6.37795275591,"s941.wav"
3.54330708661,1.81102362205,5.27559055118,5.03937007874,"on","on",9.05511811024,6.14173228346,3.30708661417,"off",5.03937007874,2.99212598425,"on",8.58267716535,2.36220472441,"flanger","off",3.22834645669,5.35433070866,"s942.wav"
8.97637795276,2.28346456693,7.24409448819,8.74015748031,"off","on",7.08661417323,8.18897637795,5.74803149606,"on",7.79527559055,8.11023622047,"off",2.91338582677,8.26771653543,"chorus","on",7.24409448819,5.66929133858,"s943.wav"
6.37795275591,2.67716535433,4.8031496063,2.51968503937,"on","off",9.84251968504,3.07086614173,5.51181102362,"on",4.8031496063,6.37795275591,"on",0.0787401574803,5.1968503937,"pitchmod","off",2.75590551181,6.22047244094,"s944.wav"
7.55905511811,2.28346456693,7.55905511811,4.09448818898,"on","off",8.11023622047,7.40157480315,0.393700787402,"off",6.14173228346,8.50393700787,"off",5.66929133858,5.43307086614,"chorus","off",6.77165354331,4.56692913386,"s945.wav"
7.32283464567,1.49606299213,6.61417322835,8.50393700787,"on","on",8.50393700787,0.314960629921,5.1968503937,"off",9.05511811024,8.11023622047,"on",7.16535433071,1.1811023622,"pitchmod","off",10.0,4.96062992126,"s946.wav"
5.51181102362,4.96062992126,0.787401574803,0.236220472441,"off","off",3.93700787402,7.00787401575,3.30708661417,"on",0.708661417323,8.66141732283,"on",9.68503937008,3.54330708661,"flanger","on",3.30708661417,5.1968503937,"s947.wav"
0.866141732283,1.25984251969,8.03149606299,1.81102362205,"on","on",8.97637795276,4.48818897638,4.25196850394,"on",9.13385826772,7.00787401575,"off",8.58267716535,7.87401574803,"chorus","off",9.84251968504,3.54330708661,"s948.wav"
4.8031496063,2.51968503937,8.11023622047,3.46456692913,"on","on",0.551181102362,8.89763779528,5.90551181102,"on",4.0157480315,8.89763779528,"off",1.41732283465,1.02362204724,"pitchmod","on",7.08661417323,3.62204724409,"s949.wav"
9.68503937008,4.64566929134,7.16535433071,5.27559055118,"off","off",9.37007874016,4.8031496063,7.63779527559,"on",2.12598425197,6.69291338583,"off",7.24409448819,3.30708661417,"chorus","on",0.472440944882,4.8031496063,"s950.wav"
7.24409448819,1.33858267717,1.57480314961,2.59842519685,"off","off",9.29133858268,9.05511811024,2.20472440945,"off",8.03149606299,0.629921259843,"off",6.37795275591,2.36220472441,"flanger","off",4.72440944882,3.62204724409,"s951.wav"
5.5905511811,4.56692913386,0.551181102362,8.26771653543,"on","off",5.66929133858,2.99212598425,2.67716535433,"on",8.50393700787,7.00787401575,"on",9.2125984252,4.33070866142,"pitchmod","off",1.25984251969,5.1968503937,"s952.wav"
9.92125984252,0.393700787402,7.40157480315,5.5905511811,"on","on",1.65354330709,4.64566929134,0.944881889764,"off",6.61417322835,7.95275590551,"on",1.25984251969,4.4094488189,"flanger","on",1.49606299213,6.06299212598,"s953.wav"
8.03149606299,0.0787401574803,9.52755905512,1.96850393701,"on","off",4.8031496063,1.41732283465,4.09448818898,"off",9.84251968504,0.551181102362,"on",4.17322834646,3.38582677165,"flanger","off",5.82677165354,5.74803149606,"s954.wav"
7.08661417323,3.93700787402,6.61417322835,6.37795275591,"off","off",7.24409448819,8.66141732283,2.44094488189,"off",3.77952755906,8.11023622047,"on",4.96062992126,7.24409448819,"flanger","off",9.92125984252,4.0157480315,"s955.wav"
5.5905511811,3.62204724409,7.71653543307,4.25196850394,"on","off",5.9842519685,8.42519685039,9.84251968504,"off",3.07086614173,3.46456692913,"on",4.33070866142,8.03149606299,"flanger","on",5.03937007874,4.56692913386,"s956.wav"
3.38582677165,3.07086614173,4.33070866142,0.472440944882,"on","on",1.10236220472,2.91338582677,1.81102362205,"on",0.551181102362,0.0787401574803,"off",0.314960629921,3.07086614173,"pitchmod","on",1.88976377953,3.93700787402,"s957.wav"
4.88188976378,3.30708661417,7.24409448819,3.93700787402,"off","on",3.62204724409,1.33858267717,8.74015748031,"off",3.07086614173,2.59842519685,"on",1.41732283465,2.67716535433,"chorus","off",6.69291338583,5.27559055118,"s958.wav"
0.629921259843,1.49606299213,2.12598425197,5.5905511811,"off","on",5.43307086614,2.91338582677,5.66929133858,"on",9.05511811024,0.551181102362,"off",2.99212598425,5.1968503937,"flanger","on",4.48818897638,6.29921259843,"s959.wav"
2.12598425197,3.14960629921,0.944881889764,8.11023622047,"on","on",5.43307086614,6.92913385827,4.88188976378,"on",5.03937007874,2.75590551181,"off",6.22047244094,3.30708661417,"pitchmod","off",4.48818897638,5.66929133858,"s960.wav"
6.61417322835,1.57480314961,6.29921259843,7.32283464567,"off","on",9.2125984252,7.32283464567,7.55905511811,"on",4.33070866142,6.37795275591,"on",3.93700787402,9.37007874016,"pitchmod","on",1.25984251969,5.5905511811,"s961.wav"
6.37795275591,3.77952755906,2.83464566929,2.59842519685,"off","on",8.42519685039,7.16535433071,9.2125984252,"on",8.8188976378,9.92125984252,"off",6.45669291339,9.68503937008,"chorus","off",7.79527559055,4.0157480315,"s962.wav"
7.48031496063,0.944881889764,4.0157480315,3.62204724409,"on","on",2.59842519685,4.8031496063,6.22047244094,"off",2.51968503937,5.27559055118,"off",4.17322834646,1.02362204724,"flanger","on",9.44881889764,5.43307086614,"s963.wav"
2.20472440945,4.8031496063,4.56692913386,0.787401574803,"on","off",1.02362204724,6.06299212598,9.6062992126,"on",7.32283464567,1.88976377953,"off",8.26771653543,5.27559055118,"flanger","on",3.22834645669,4.48818897638,"s964.wav"
4.72440944882,0.629921259843,0.629921259843,5.43307086614,"on","off",3.70078740157,9.84251968504,6.14173228346,"off",8.50393700787,1.33858267717,"off",9.05511811024,9.92125984252,"chorus","off",7.55905511811,4.56692913386,"s965.wav"
9.68503937008,2.67716535433,9.84251968504,4.88188976378,"off","off",0.0,9.84251968504,3.38582677165,"off",2.67716535433,0.0787401574803,"on",5.5905511811,9.13385826772,"chorus","off",7.87401574803,6.61417322835,"s966.wav"
4.56692913386,4.64566929134,3.93700787402,9.29133858268,"off","off",1.02362204724,0.393700787402,5.74803149606,"on",8.18897637795,7.71653543307,"off",9.6062992126,3.93700787402,"pitchmod","on",4.09448818898,6.06299212598,"s967.wav"
8.66141732283,2.75590551181,0.629921259843,1.49606299213,"on","off",4.48818897638,0.551181102362,5.66929133858,"off",7.48031496063,8.89763779528,"off",4.17322834646,6.77165354331,"chorus","on",9.92125984252,5.9842519685,"s968.wav"
8.58267716535,4.09448818898,6.14173228346,5.74803149606,"off","off",5.90551181102,9.52755905512,2.20472440945,"on",4.8031496063,1.65354330709,"off",1.57480314961,3.77952755906,"flanger","off",2.20472440945,5.1968503937,"s969.wav"
6.14173228346,1.1811023622,1.49606299213,0.866141732283,"off","off",4.17322834646,7.24409448819,5.43307086614,"off",8.74015748031,3.14960629921,"off",1.49606299213,7.24409448819,"pitchmod","off",0.393700787402,5.9842519685,"s970.wav"
8.8188976378,2.28346456693,8.18897637795,1.81102362205,"off","off",5.9842519685,0.472440944882,0.0787401574803,"off",2.12598425197,9.05511811024,"on",9.92125984252,6.92913385827,"pitchmod","on",3.38582677165,4.33070866142,"s971.wav"
7.55905511811,4.88188976378,7.71653543307,8.74015748031,"off","off",2.28346456693,4.56692913386,0.944881889764,"on",1.33858267717,6.61417322835,"on",7.08661417323,7.48031496063,"pitchmod","off",7.71653543307,3.77952755906,"s972.wav"
0.551181102362,4.8031496063,6.69291338583,8.58267716535,"off","off",9.37007874016,5.82677165354,2.04724409449,"off",8.8188976378,6.69291338583,"on",8.42519685039,2.51968503937,"chorus","off",8.74015748031,3.62204724409,"s973.wav"
2.83464566929,3.07086614173,9.92125984252,0.708661417323,"off","off",3.93700787402,3.85826771654,7.48031496063,"on",5.9842519685,5.90551181102,"off",8.42519685039,6.85039370079,"pitchmod","off",0.393700787402,5.1968503937,"s974.wav"
7.55905511811,2.75590551181,9.05511811024,6.92913385827,"off","on",4.72440944882,8.34645669291,5.74803149606,"off",6.22047244094,4.25196850394,"on",5.74803149606,3.14960629921,"flanger","on",0.0787401574803,3.46456692913,"s975.wav"
2.36220472441,3.14960629921,10.0,6.69291338583,"off","on",6.14173228346,7.00787401575,6.92913385827,"off",0.393700787402,3.14960629921,"off",9.44881889764,8.03149606299,"chorus","off",2.83464566929,3.70078740157,"s976.wav"
8.66141732283,2.83464566929,10.0,5.35433070866,"on","on",8.58267716535,6.53543307087,4.64566929134,"off",0.236220472441,7.63779527559,"on",6.06299212598,2.44094488189,"chorus","off",1.81102362205,6.53543307087,"s977.wav"
2.75590551181,2.36220472441,10.0,2.20472440945,"on","off",2.67716535433,8.89763779528,2.44094488189,"on",6.69291338583,4.72440944882,"on",0.944881889764,4.09448818898,"chorus","off",1.88976377953,3.38582677165,"s978.wav"
1.57480314961,2.99212598425,6.22047244094,8.74015748031,"off","on",0.629921259843,8.58267716535,5.5905511811,"on",3.14960629921,9.13385826772,"off",2.04724409449,4.25196850394,"pitchmod","off",6.29921259843,5.5905511811,"s979.wav"
3.54330708661,4.33070866142,3.93700787402,0.787401574803,"on","on",7.24409448819,5.66929133858,0.551181102362,"off",6.14173228346,6.45669291339,"on",4.17322834646,3.30708661417,"pitchmod","off",1.73228346457,3.30708661417,"s980.wav"
4.0157480315,3.22834645669,3.62204724409,7.32283464567,"off","on",7.95275590551,6.14173228346,0.236220472441,"on",4.8031496063,9.6062992126,"on",0.551181102362,0.708661417323,"pitchmod","on",8.58267716535,5.27559055118,"s981.wav"
9.37007874016,1.02362204724,1.1811023622,5.43307086614,"on","on",0.393700787402,7.55905511811,0.157480314961,"on",3.30708661417,8.18897637795,"on",9.13385826772,7.00787401575,"flanger","off",7.24409448819,3.62204724409,"s982.wav"
5.1968503937,0.472440944882,4.64566929134,1.1811023622,"off","off",5.9842519685,4.33070866142,9.2125984252,"off",5.11811023622,6.92913385827,"on",2.51968503937,3.38582677165,"pitchmod","on",4.88188976378,4.96062992126,"s983.wav"
4.96062992126,3.46456692913,4.48818897638,7.55905511811,"on","off",5.9842519685,0.944881889764,7.55905511811,"on",2.99212598425,5.11811023622,"on",4.48818897638,0.629921259843,"chorus","on",5.9842519685,4.25196850394,"s984.wav"
0.944881889764,1.10236220472,4.88188976378,6.06299212598,"off","on",8.03149606299,5.03937007874,1.41732283465,"on",5.1968503937,3.93700787402,"on",2.36220472441,5.35433070866,"flanger","on",0.236220472441,6.14173228346,"s985.wav"
4.33070866142,4.48818897638,5.03937007874,0.472440944882,"off","off",2.20472440945,7.16535433071,5.27559055118,"off",3.38582677165,1.33858267717,"off",0.393700787402,4.48818897638,"chorus","off",8.97637795276,6.22047244094,"s986.wav"
9.68503937008,0.314960629921,8.89763779528,7.79527559055,"on","off",6.29921259843,5.51181102362,5.90551181102,"off",2.36220472441,6.22047244094,"on",4.4094488189,7.48031496063,"chorus","off",0.944881889764,3.46456692913,"s987.wav"
0.314960629921,4.96062992126,4.64566929134,0.314960629921,"on","off",4.72440944882,3.38582677165,1.81102362205,"on",8.50393700787,4.25196850394,"on",2.36220472441,5.9842519685,"flanger","off",0.944881889764,5.27559055118,"s988.wav"
7.40157480315,3.85826771654,1.02362204724,2.75590551181,"on","off",6.69291338583,4.0157480315,6.22047244094,"on",9.92125984252,0.314960629921,"off",4.4094488189,3.22834645669,"flanger","off",0.629921259843,6.06299212598,"s989.wav"
1.57480314961,0.236220472441,7.48031496063,1.96850393701,"off","off",9.6062992126,2.12598425197,4.33070866142,"off",2.36220472441,3.93700787402,"on",8.18897637795,4.56692913386,"flanger","on",0.629921259843,5.82677165354,"s990.wav"
1.41732283465,4.0157480315,7.40157480315,0.944881889764,"on","on",1.10236220472,2.91338582677,5.9842519685,"off",8.8188976378,0.0,"off",4.09448818898,4.33070866142,"pitchmod","on",7.32283464567,5.11811023622,"s991.wav"
1.41732283465,4.56692913386,7.87401574803,8.50393700787,"off","off",3.07086614173,3.62204724409,1.10236220472,"off",5.1968503937,5.66929133858,"on",5.35433070866,9.68503937008,"flanger","on",5.90551181102,6.37795275591,"s992.wav"
1.73228346457,2.12598425197,8.18897637795,7.87401574803,"off","on",7.32283464567,5.82677165354,9.2125984252,"off",2.44094488189,0.157480314961,"on",6.14173228346,1.25984251969,"flanger","on",2.51968503937,4.8031496063,"s993.wav"
3.22834645669,3.85826771654,4.09448818898,3.30708661417,"on","off",7.24409448819,0.472440944882,7.16535433071,"off",8.50393700787,7.55905511811,"on",5.51181102362,5.9842519685,"flanger","on",0.944881889764,6.45669291339,"s994.wav"
6.53543307087,0.314960629921,1.41732283465,9.76377952756,"off","on",1.81102362205,0.551181102362,3.85826771654,"off",4.17322834646,7.71653543307,"off",6.69291338583,3.85826771654,"flanger","on",3.46456692913,5.43307086614,"s995.wav"
3.54330708661,3.38582677165,0.472440944882,3.62204724409,"on","off",8.8188976378,8.8188976378,9.52755905512,"on",6.37795275591,2.04724409449,"off",1.49606299213,1.57480314961,"flanger","on",1.73228346457,3.30708661417,"s996.wav"
8.26771653543,3.54330708661,7.08661417323,5.27559055118,"off","off",4.33070866142,2.91338582677,3.77952755906,"off",1.1811023622,1.88976377953,"off",0.787401574803,2.99212598425,"chorus","off",3.70078740157,6.45669291339,"s997.wav"
5.9842519685,3.62204724409,3.85826771654,7.48031496063,"on","off",1.10236220472,7.08661417323,5.43307086614,"off",8.74015748031,4.0157480315,"on",7.24409448819,7.24409448819,"chorus","on",6.92913385827,4.4094488189,"s998.wav"
3.62204724409,4.96062992126,8.8188976378,5.90551181102,"on","off",7.24409448819,3.93700787402,2.36220472441,"on",0.944881889764,3.30708661417,"on",5.74803149606,7.40157480315,"chorus","off",7.48031496063,3.93700787402,"s999.wav"
4.96062992126,1.81102362205,5.82677165354,6.69291338583,"on","off",0.866141732283,3.62204724409,6.22047244094,"off",5.11811023622,6.61417322835,"off",1.41732283465,8.34645669291,"flanger","off",6.29921259843,4.56692913386,"s1000.wav"
1.1811023622,4.25196850394,5.03937007874,2.44094488189,"off","off",3.30708661417,7.48031496063,0.629921259843,"on",5.82677165354,7.71653543307,"off",4.33070866142,7.40157480315,"pitchmod","on",9.29133858268,4.72440944882,"s1001.wav"
6.29921259843,0.393700787402,7.48031496063,5.90551181102,"on","on",6.06299212598,5.74803149606,7.00787401575,"off",6.37795275591,6.37795275591,"on",5.74803149606,8.8188976378,"pitchmod","off",9.6062992126,5.35433070866,"s1002.wav"
2.20472440945,0.0787401574803,1.41732283465,1.02362204724,"on","off",1.88976377953,3.22834645669,8.66141732283,"off",1.41732283465,10.0,"off",7.40157480315,7.79527559055,"flanger","on",7.71653543307,4.88188976378,"s1003.wav"
4.88188976378,2.91338582677,1.1811023622,0.708661417323,"off","on",1.57480314961,4.09448818898,0.0787401574803,"on",0.0787401574803,8.74015748031,"on",7.16535433071,6.53543307087,"chorus","off",0.629921259843,5.1968503937,"s1004.wav"
1.57480314961,0.236220472441,0.236220472441,5.35433070866,"off","off",6.06299212598,6.45669291339,2.12598425197,"on",5.9842519685,5.11811023622,"on",1.25984251969,4.25196850394,"chorus","off",2.83464566929,5.66929133858,"s1005.wav"
2.75590551181,1.41732283465,6.22047244094,6.37795275591,"off","off",1.65354330709,4.72440944882,6.53543307087,"off",9.37007874016,2.04724409449,"on",8.50393700787,5.82677165354,"pitchmod","off",9.68503937008,5.66929133858,"s1006.wav"
9.84251968504,3.62204724409,0.551181102362,1.73228346457,"off","on",0.787401574803,2.99212598425,4.8031496063,"on",8.11023622047,8.42519685039,"on",1.81102362205,6.45669291339,"pitchmod","off",8.18897637795,3.38582677165,"s1007.wav"
9.92125984252,3.14960629921,4.09448818898,8.97637795276,"on","on",7.55905511811,2.51968503937,7.87401574803,"off",4.88188976378,5.1968503937,"off",8.8188976378,10.0,"pitchmod","on",5.5905511811,4.17322834646,"s1008.wav"
1.1811023622,1.96850393701,6.45669291339,3.22834645669,"off","on",6.22047244094,7.95275590551,0.866141732283,"on",8.26771653543,6.92913385827,"on",1.73228346457,9.44881889764,"chorus","on",4.56692913386,6.37795275591,"s1009.wav"
0.0,3.70078740157,0.708661417323,6.92913385827,"off","off",0.236220472441,9.84251968504,4.33070866142,"on",6.85039370079,9.92125984252,"off",2.28346456693,5.11811023622,"pitchmod","off",6.29921259843,6.37795275591,"s1010.wav"
4.88188976378,2.36220472441,10.0,0.944881889764,"off","off",5.9842519685,8.8188976378,0.314960629921,"off",6.85039370079,1.96850393701,"on",7.24409448819,1.49606299213,"pitchmod","off",3.22834645669,3.70078740157,"s1011.wav"
7.32283464567,1.81102362205,0.629921259843,3.38582677165,"on","on",5.82677165354,4.96062992126,0.551181102362,"off",3.22834645669,8.66141732283,"on",7.71653543307,2.91338582677,"chorus","on",0.157480314961,4.8031496063,"s1012.wav"
5.11811023622,2.28346456693,4.72440944882,4.72440944882,"off","off",6.06299212598,5.9842519685,7.71653543307,"on",6.29921259843,7.32283464567,"off",6.77165354331,8.42519685039,"chorus","on",7.63779527559,5.9842519685,"s1013.wav"
0.314960629921,4.8031496063,0.944881889764,9.92125984252,"on","on",6.53543307087,6.69291338583,4.4094488189,"off",3.54330708661,0.0,"off",5.03937007874,5.11811023622,"flanger","off",3.38582677165,4.4094488189,"s1014.wav"
8.50393700787,4.17322834646,9.37007874016,1.1811023622,"off","on",0.629921259843,0.236220472441,7.79527559055,"on",5.51181102362,4.33070866142,"off",8.58267716535,1.33858267717,"chorus","on",3.07086614173,6.29921259843,"s1015.wav"
8.97637795276,3.46456692913,1.49606299213,2.67716535433,"off","on",7.87401574803,3.62204724409,9.29133858268,"off",6.45669291339,7.87401574803,"on",3.77952755906,2.20472440945,"pitchmod","off",6.14173228346,3.54330708661,"s1016.wav"
9.52755905512,3.22834645669,8.8188976378,0.314960629921,"off","off",8.03149606299,1.88976377953,0.866141732283,"off",6.85039370079,7.08661417323,"off",2.20472440945,1.81102362205,"pitchmod","on",2.91338582677,5.90551181102,"s1017.wav"
6.06299212598,2.36220472441,3.70078740157,6.29921259843,"on","off",7.24409448819,6.61417322835,7.95275590551,"off",2.28346456693,8.97637795276,"off",4.4094488189,1.88976377953,"pitchmod","off",2.44094488189,3.38582677165,"s1018.wav"
2.99212598425,4.8031496063,8.34645669291,0.629921259843,"off","off",7.32283464567,1.81102362205,7.08661417323,"off",3.70078740157,6.61417322835,"on",8.8188976378,8.89763779528,"flanger","on",4.72440944882,6.29921259843,"s1019.wav"
5.74803149606,4.09448818898,5.27559055118,0.0787401574803,"off","on",5.66929133858,7.08661417323,8.74015748031,"on",1.49606299213,2.83464566929,"on",4.33070866142,0.787401574803,"flanger","on",7.79527559055,4.0157480315,"s1020.wav"
1.02362204724,2.28346456693,3.22834645669,4.0157480315,"on","on",8.11023622047,1.73228346457,8.42519685039,"off",0.472440944882,2.04724409449,"off",2.83464566929,8.34645669291,"flanger","on",8.11023622047,4.4094488189,"s1021.wav"
3.46456692913,2.83464566929,0.551181102362,4.96062992126,"on","on",5.66929133858,1.96850393701,5.11811023622,"on",7.63779527559,1.88976377953,"off",2.67716535433,9.6062992126,"flanger","off",2.99212598425,3.30708661417,"s1022.wav"
3.85826771654,2.59842519685,2.83464566929,9.05511811024,"off","off",8.74015748031,0.0,9.37007874016,"off",8.34645669291,7.63779527559,"off",8.42519685039,3.77952755906,"flanger","on",1.49606299213,4.8031496063,"s1023.wav"
4.8031496063,0.236220472441,8.34645669291,4.0157480315,"on","off",1.10236220472,4.17322834646,3.22834645669,"on",3.70078740157,7.48031496063,"off",1.33858267717,5.1968503937,"pitchmod","off",3.77952755906,4.96062992126,"s1024.wav"
7.08661417323,1.81102362205,3.14960629921,3.62204724409,"on","on",2.67716535433,0.708661417323,3.93700787402,"on",9.76377952756,0.0787401574803,"on",0.944881889764,4.48818897638,"flanger","on",9.29133858268,6.22047244094,"s1025.wav"
2.59842519685,3.85826771654,2.75590551181,9.2125984252,"off","on",0.236220472441,5.35433070866,0.157480314961,"on",7.24409448819,3.38582677165,"off",4.4094488189,3.22834645669,"flanger","on",5.66929133858,5.51181102362,"s1026.wav"
6.77165354331,4.09448818898,8.89763779528,2.99212598425,"on","off",5.5905511811,6.37795275591,6.53543307087,"on",1.25984251969,2.20472440945,"off",0.0787401574803,0.629921259843,"pitchmod","off",10.0,4.64566929134,"s1027.wav"
3.14960629921,4.25196850394,8.34645669291,3.93700787402,"off","off",8.03149606299,8.11023622047,7.79527559055,"off",5.35433070866,3.54330708661,"off",6.77165354331,1.02362204724,"chorus","on",1.81102362205,6.37795275591,"s1028.wav"
1.57480314961,1.49606299213,0.0787401574803,1.65354330709,"off","off",2.36220472441,4.4094488189,7.63779527559,"off",8.03149606299,0.472440944882,"on",1.73228346457,7.87401574803,"flanger","off",0.866141732283,4.8031496063,"s1029.wav"
4.17322834646,4.56692913386,1.1811023622,4.25196850394,"off","off",0.0787401574803,1.73228346457,1.1811023622,"off",4.09448818898,9.92125984252,"on",7.24409448819,7.16535433071,"flanger","off",0.0787401574803,5.1968503937,"s1030.wav"
2.12598425197,2.91338582677,7.16535433071,2.51968503937,"on","on",5.35433070866,7.40157480315,4.72440944882,"off",9.52755905512,3.22834645669,"off",6.22047244094,6.37795275591,"pitchmod","off",9.52755905512,5.66929133858,"s1031.wav"
5.51181102362,1.49606299213,9.44881889764,4.33070866142,"off","off",0.708661417323,4.96062992126,7.95275590551,"off",6.61417322835,5.43307086614,"off",0.551181102362,6.53543307087,"pitchmod","off",6.85039370079,6.53543307087,"s1032.wav"
3.93700787402,2.44094488189,0.472440944882,7.08661417323,"on","on",1.88976377953,7.95275590551,7.63779527559,"on",4.09448818898,5.90551181102,"on",7.87401574803,7.63779527559,"chorus","off",2.75590551181,3.93700787402,"s1033.wav"
2.28346456693,0.314960629921,0.866141732283,5.66929133858,"on","on",0.0,0.629921259843,5.66929133858,"on",6.22047244094,3.70078740157,"on",2.12598425197,6.53543307087,"chorus","off",0.787401574803,5.27559055118,"s1034.wav"
6.22047244094,1.33858267717,5.82677165354,8.97637795276,"on","off",9.44881889764,9.6062992126,7.87401574803,"off",9.68503937008,5.43307086614,"off",0.0,3.46456692913,"pitchmod","on",6.77165354331,4.64566929134,"s1035.wav"
3.70078740157,3.30708661417,3.38582677165,1.10236220472,"on","on",9.13385826772,6.92913385827,4.88188976378,"on",0.236220472441,3.62204724409,"on",0.944881889764,5.43307086614,"pitchmod","off",8.74015748031,3.85826771654,"s1036.wav"
4.33070866142,1.81102362205,3.77952755906,6.77165354331,"on","off",1.65354330709,2.51968503937,6.37795275591,"off",8.58267716535,3.85826771654,"off",3.30708661417,7.08661417323,"flanger","off",9.68503937008,3.93700787402,"s1037.wav"
7.79527559055,4.09448818898,6.29921259843,4.33070866142,"off","off",7.71653543307,1.33858267717,7.08661417323,"on",4.88188976378,0.157480314961,"off",4.64566929134,5.82677165354,"flanger","on",5.03937007874,3.38582677165,"s1038.wav"
